,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1153,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,I do not believe that taking power away from the people to elect judges and giving it to politicians is a step in the right direction.,Opposes taking power away from the people to elect judges and giving it to politicians,http://www.suntimescandidates.com/harper--sonya.html,Voting,IL
1154,RitaMayfield.IL.2016,Illinois House of Representatives,State House,60,state-house-of-representatives-district-60,Democrat,Rita,Mayfield,Y,,,,,IL
1155,RobertOchsner.IL.2016,Illinois House of Representatives,State House,60,state-house-of-representatives-district-60,Republican,Robert,Ochsner,N,,,,,IL
1156,NickCiko.IL.2016,Illinois House of Representatives,State House,61,state-house-of-representatives-district-61,Democrat,Nick,Ciko,N,,,,,IL
1157,SheriJesiel.IL.2016,Illinois House of Representatives,State House,61,state-house-of-representatives-district-61,Republican,Sheri,Jesiel,Y,,,,,IL
1158,RodDrobinski.IL.2016,Illinois House of Representatives,State House,62,state-house-of-representatives-district-62,Republican,Rod,Drobinski,N,,,,,IL
1159,SamYingling.IL.2016,Illinois House of Representatives,State House,62,state-house-of-representatives-district-62,Democrat,Sam,Yingling,Y,,,,,IL
1160,JackFranks.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Democrat,Jack,Franks,Y,,,,,IL
1161,JefferyLichte.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Jeffery,Lichte,N,,,,,IL
1162,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,I am pro-life,Pro-life,https://ballotpedia.org/Steven_Reick,Abortion / Contraception,IL
1163,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,enact right to work laws.,Supports enacting right to work laws,http://www.nwherald.com/2016/02/22/our-view-steven-reick-for-63rd-district-state-representative/ayl2xvf/,Economy,IL
1164,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,Reick believes we need to reform workers’ compensation law,Supports reforming workers’ compensation laws,http://www.nwherald.com/2016/02/22/our-view-steven-reick-for-63rd-district-state-representative/ayl2xvf/,Economy,IL
1165,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,"Education has always been a matter of local control, and should remain that way.",Believes education should remain a matter of local control,https://ballotpedia.org/Steven_Reick,Education,IL
1166,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,He cites education funding as the main reason property taxes are so high and wants to make the state fund education at levels mandated in the state constitution,Supports making the state fund education at levels mandated in the state constitution,http://www.nwherald.com/2016/02/22/our-view-steven-reick-for-63rd-district-state-representative/ayl2xvf/,Education,IL
1167,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,I support voucher programs for private schools and home schoolers.,Supports voucher programs for private schools and home schoolers,https://ballotpedia.org/Steven_Reick,Education,IL
1168,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,"When elected, I’ll demand that Illinois put the brakes on Common Core.",Supports putting the brakes on Common Core,https://ballotpedia.org/Steven_Reick,Education,IL
1169,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,I support concealed-carry.,Supports concealed-carry,https://ballotpedia.org/Steven_Reick,Guns,IL
1170,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,"Medicaid reform, in the form of repealing coverage mandates, block grants allowing the poor to buy high-deductible insurance, health savings accounts and high risk pools are a much better solution.","Supports reforming Medicaid by repealing coverage mandates, block grants allowing the poor to buy high-deductible insurance, health savings accounts and high risk pools",https://ballotpedia.org/Steven_Reick,Healthcare,IL
1171,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,"""I opposed and would have voted against the recent same-sex marriage bill.",Opposed and would have voted against the same-sex marriage bill,https://ballotpedia.org/Steven_Reick,Marriage / LGBTQ,IL
1172,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,"When elected, I will add my name as a sponsor of House Bill 3303, which protects current benefits while moving state employees to a defined contribution pension model.","Supports House Bill 3303, which protects current benefits while moving state employees to a defined contribution pension model",https://ballotpedia.org/Steven_Reick,Pensions,IL
1173,StevenReick.IL.2016,Illinois House of Representatives,State House,63,state-house-of-representatives-district-63,Republican,Steven,Reick,N,There's nothing that will kill jobs faster than an increased tax burden,Believes there's nothing that will kill jobs faster than an increased tax burden,https://ballotpedia.org/Steven_Reick,Taxes / Budget,IL
1174,BarbaraWheeler.IL.2016,Illinois House of Representatives,State House,64,state-house-of-representatives-district-64,Republican,Barbara,Wheeler,Y,,,,,IL
1175,StevenAndersson.IL.2016,Illinois House of Representatives,State House,65,state-house-of-representatives-district-65,Republican,Steven,Andersson,Y,The clean jobs bill could provide great opportunities for our state.,Supports the clean jobs bill,http://www.repandersson.com/2015/10/clean-energy-forum-success.html,Economy,IL
1176,StevenAndersson.IL.2016,Illinois House of Representatives,State House,65,state-house-of-representatives-district-65,Republican,Steven,Andersson,Y,"I realize my obligation to carry on the American values our veterans work to maintain in their time of service, and also my responsibility to ensure that American heroes are taken care of now and in the future.â€",Believes that American heroes are taken care of now and in the future,http://www.repandersson.com/2015/11/andersson-celebrates-veterans.html,Veterans / VA,IL
1177,StevenAndersson.IL.2016,Illinois House of Representatives,State House,65,state-house-of-representatives-district-65,Republican,Steven,Andersson,Y,"I realize my obligation to carry on the American values our veterans work to maintain in their time of service, and also my responsibility to ensure that American heroes are taken care of now and in the future.â€",Believes there is obligation to carry on the American values our veterans work to maintain in their time of service,http://www.repandersson.com/2015/11/andersson-celebrates-veterans.html,Veterans / VA,IL
1178,AllenSkillicorn.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Allen,Skillicorn,N,oppose bailing-out CPS under any circumstances.,Oppose bailing-out Chicago Public Schools under any circumstance,http://abc7chicago.com/uncategorized/allen-skillicorn-candidate-for-state-representative-(66th-house-district)/1199749/,Education,IL
1179,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,"I support a bipartisan, bicameral group developing a budget template to create a collaborative, non-politically-motivated budget.","Supports bipartisan, bicameral group developing a budget template to create a collaborative, non-politically-motivated budget",http://www.suntimescandidates.com/schofield--carolyn.html,Budget,IL
1180,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,I would support evening the playing field with regard to the funding of campaigns.,Supports evening the playing field with regard to the funding of campaigns,http://www.suntimescandidates.com/schofield--carolyn.html,Campaign Finance,IL
1181,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,The best way to balance the budget is to increase the number of taxpayers by adding jobs.,Supports adding jobs,http://elections.chicagotribune.com/candidates/carolyn-schofield/,Economy,IL
1182,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,Workers’ compensation reform is needed,Believes workers’ compensation reform is needed,http://www.citizensforcarolynschofield.com/#!platform/c1flq,Economy,IL
1183,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,"I would support legislation that protects suburban taxpayers and the investments they make in their local school districts, and would fight to keep more of our local tax dollars here rather than sending them downstate and into the City of Chicago.","Supports legislation that protects suburban taxpayers and the investments they make in their local school districts, and fight to keep more of our local tax dollars here rather than sending them downstate and into the City of Chicago",http://elections.chicagotribune.com/candidates/carolyn-schofield/,Education,IL
1184,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,I support an increase in efforts to keep guns out of the hands of those who are mentally ill.,Supports an increase in efforts to keep guns away from those who are mentally ill,http://www.suntimescandidates.com/schofield--carolyn.html,Guns,IL
1185,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,"I would support a proposal that would provide participants with an option that would allow them to stay in their current tier with a limited ability to receive raises that would boost pensionable income, or choose to move to a more affordable and sustainable system, like the current Tier II option or a 401-c3-style benefit.",Supports proposal that would provide participants with an option that would allow them to stay in their current tier with a limited ability to receive raises,http://elections.chicagotribune.com/candidates/carolyn-schofield/,Pensions,IL
1186,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,support a constitutional fix to the pension crisis,Support a constitutional fix to the pension crisis,http://www.citizensforcarolynschofield.com/#!platform/c1flq,Pensions,IL
1187,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,No I do not support automatic expungement.,Opposes automatic expungement,http://www.suntimescandidates.com/schofield--carolyn.html,Public Safety / Criminal Justice,IL
1188,CarolynSchofield.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Carolyn,Schofield,N,"I absolutely support the fair maps amendment proposal, which would take legislative map-drawing out of the hands of politicians and instead have districts determined solely by population and geography.",Supports the fair-maps amendment proposal,http://www.suntimescandidates.com/schofield--carolyn.html,Redistricting,IL
1189,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I am supportive of any measure that will work to balance the budget and end the political games tied to its passage.,Supports any measure that will balance the budget and end political games,http://www.suntimescandidates.com/wilbrandt--daniel.html,Budget,IL
1190,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I believe Governor Rauner's plan to convert all pensions to Tier II or 401K type plans will allow the state to recover from an insurmountable deficit that we cannot catch up with.,Supports Governor Rauner's plan to convert all pensions to Tier II or 401K type plans,http://elections.chicagotribune.com/candidates/dan-wilbrandt/,Economy,IL
1191,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I will work to reform worker??s compensation.,Supports reforming workers compensation,http://www.suntimescandidates.com/wilbrandt--daniel.html,Economy,IL
1192,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I would first support a Constitutional Amendment to change the pension clause moving forward.,Supports a Constitutional Amendment to change the pension clause moving forward,http://elections.chicagotribune.com/candidates/dan-wilbrandt/,Economy,IL
1193,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,We still do not have a budget for this year and Governor Rauner has proposed a budget that only spends what will be raised in revenue in 2016 and I would support this.,Supports a budget that only spends what will be raised in revenue in 2016,http://www.suntimescandidates.com/wilbrandt--daniel.html,Economy,IL
1194,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I will support getting the funding our community needs for education and will fight to facilitate the high standards our community has for our schools.,Supports funding educational needs in community,http://elections.chicagotribune.com/candidates/dan-wilbrandt/,Education,IL
1195,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,"I would be a strong proponent of education and education funding reform, beginning with future pensions.","Supports education and education funding reform, beginning with future pensions",http://www.suntimescandidates.com/wilbrandt--daniel.html,Education,IL
1196,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I support legislation creating a low carbon portfolio standard.,Supports legislation creating a low carbon portfolio standard,http://www.suntimescandidates.com/wilbrandt--daniel.html,Environment / Energy,IL
1197,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I support the Illinois Clean Jobs Bill.,Supports the Illinois Clean Jobs Bill,http://www.suntimescandidates.com/wilbrandt--daniel.html,Environment / Energy,IL
1198,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I do not favor the State picking up the pension costs for Chicago teachers.,Opposes the state picking up the pension costs for Chicago teachers,http://www.suntimescandidates.com/wilbrandt--daniel.html,Pensions,IL
1199,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,"I believe the registries serve a public safety purpose, and if a defendant does not meet the criteria to be placed on such a registry, then that defendant will not have to register.",Believes the juvenile sex-offender registries serve a public-safety purpose,http://www.suntimescandidates.com/wilbrandt--daniel.html,Public Safety / Criminal Justice,IL
1200,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,"I do not support reducing prison populations, terms, or early releases for the sake of downsizing.","Opposes reducing prison populations, terms and early releases",http://www.suntimescandidates.com/wilbrandt--daniel.html,Public Safety / Criminal Justice,IL
1201,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,"Yes, I support the Independent Map Amendment.",Supports the Independent Map Amendment,http://elections.chicagotribune.com/candidates/dan-wilbrandt/,Redistricting,IL
1202,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I do not support any increased taxes or fees.,Opposes any increased taxes or fees,http://www.suntimescandidates.com/wilbrandt--daniel.html,Taxes / Budget,IL
1203,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I would fully support a property tax freeze for 2-5 years.,Supports a property tax freeze for 2-5 years,http://elections.chicagotribune.com/candidates/dan-wilbrandt/,Taxes / Budget,IL
1204,DanWilbrandt.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Dan,Wilbrandt,N,I believe judges should answer to the people and should be elected by the people.,Believes judges should answer to the people and should be elected by the people,http://www.suntimescandidates.com/wilbrandt--daniel.html,Voting,IL
1205,NancyZettler.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Democrat,Nancy,Zettler,N,,,,,IL
1206,PaulSerwatka.IL.2016,Illinois House of Representatives,State House,66,state-house-of-representatives-district-66,Republican,Paul,Serwatka,N,,,,,IL
1207,LitesaWallace.IL.2016,Illinois House of Representatives,State House,67,state-house-of-representatives-district-67,Democrat,Litesa,Wallace,Y,,,,,IL
1208,JohnCabello.IL.2016,Illinois House of Representatives,State House,68,state-house-of-representatives-district-68,Republican,John,Cabello,Y,,,,,IL
1209,TrishaCrattySweeney.IL.2016,Illinois House of Representatives,State House,68,state-house-of-representatives-district-68,Democrat,Trisha,Cratty Sweeney,N,,,,,IL
1210,AngeliqueBodine.IL.2016,Illinois House of Representatives,State House,69,state-house-of-representatives-district-69,Democrat,Angelique,Bodine,N,,,,,IL
1211,JoeSosnowski.IL.2016,Illinois House of Representatives,State House,69,state-house-of-representatives-district-69,Republican,Joe,Sosnowski,Y,,,,,IL
1212,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,local programs and outreach for first-time and nonviolent offenders.,Supports local programs and outreach for first-time and nonviolent offenders,http://www.oakpark.com/News/Articles/1-19-2016/Why-I'm-running-for-state-rep/,Public Safety / Criminal Justice,IL
1213,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"As for the general question of additional revenue sources, I am all for corporate sponsorships, as naming things after dead politicians and politicians' spouses is nonsense.","Supports for corporate sponsorships for additional revenue sources, instead of naming things after dead politicians and politicians' spouses",http://elections.chicagotribune.com/candidates/chris-harris/,Economy,IL
1214,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,Out-of-control property taxes,Believes property taxes are out-of-control,http://www.oakpark.com/News/Articles/1-19-2016/Why-I'm-running-for-state-rep/,Economy,IL
1215,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"That said, I would still be against altering current retirees' plans or near retirees' plans, but as I stated earlier reform needs to happen.",Opposes altering current retirees' plans or near retirees' plans,http://elections.chicagotribune.com/candidates/chris-harris/,Economy,IL
1216,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,I think all options need to be on the table when it comes to offering our children a chance at a quality education.,Believes in offering childern a chance at a quality education,http://elections.chicagotribune.com/candidates/chris-harris/,Education,IL
1217,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,It turns what could be equal finding into lopsided funding as the money goes to waste as the kids suffer??we didn't have new books for 20 years and most of those old books were photocopies - that is what Mr. Welch thinks of our children.,Opposes lopsided school-aid funding,http://elections.chicagotribune.com/candidates/chris-harris/,Education,IL
1218,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,It's a cancer to these school boards that often go unwatched as they are turned into personal contract and patronage warehouses.,Supports watching school boards so they don't become personal contract and patronage warehouses,http://elections.chicagotribune.com/candidates/chris-harris/,Education,IL
1219,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,I do not support more invasive background checks; I do support limiting straw gun purchases.,"Opposes more invasive gun background checks, does support limiting straw gun purchases",http://www.suntimescandidates.com/harris--chris.html,Guns,IL
1220,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,Pension reform has to happen for this state to survive and not turn into the Greece of the United States.,Supports pension reform,http://elections.chicagotribune.com/candidates/chris-harris/,Pensions,IL
1221,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"Changing the laws where small time drug offenders are moved to community service, eliminating mandatory minimums working to eliminate the prison overcrowding problem.","Supports moving small time drug offenders to community service, eliminating mandatory minimum sentences",http://elections.chicagotribune.com/candidates/chris-harris/,Public Safety / Criminal Justice,IL
1222,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,Adopt a progressive income tax.,Supports adopting a progressive income tax,http://www.suntimescandidates.com/harris--chris.html,Taxes / Budget,IL
1223,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,Expand the sales tax to services,Supports expanding the sales tax to services,http://www.suntimescandidates.com/harris--chris.html,Taxes / Budget,IL
1224,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"I also feel tax increases should be a last resort because, as we have seen on the county and municipal level in my district, taxes are consistently on the uptick without regard for the working class folks that have to pay them.",Believes tax increases should be a last resort,http://elections.chicagotribune.com/candidates/chris-harris/,Taxes / Budget,IL
1225,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"Increase the state's income tax on individuals or corporations, either temporarily or permanently.","Supports increasing the state's income tax on individuals or corporations, either temporarily or permanently",http://www.suntimescandidates.com/harris--chris.html,Taxes / Budget,IL
1226,ChrisHarris.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Chris,Harris,N,"Tax retirement income in excess of $50,000.","Supports taxing retirement income in excess of $50,000",http://www.suntimescandidates.com/harris--chris.html,Taxes / Budget,IL
1227,EmanuelChrisWelch.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Emanuel Chris,Welch,Y,Sexual predators should not get away with despicable acts because their victims were afraid to come forward right away.,Believes sexual predators should not get away with despicable acts,http://emanuelchriswelch.com/mission-and-accomplishments.htm,Public Safety / Criminal Justice,IL
1228,EmanuelChrisWelch.IL.2016,Illinois House of Representatives,State House,7,state-house-of-representatives-district-7,Democrat,Emanuel Chris,Welch,Y,"The state budget process should be open, not hidden from the public.",Supports public access to and open process of the state budget process,http://emanuelchriswelch.com/mission-and-accomplishments.htm,Economy,IL
1229,RobertPritchard.IL.2016,Illinois House of Representatives,State House,70,state-house-of-representatives-district-70,Republican,Robert,Pritchard,Y,,,,,IL
1230,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,I will oppose an effort to balance the Illinois budget on the backs of public school students and will fight the make college tuition affordable for working families.,Opposes an effort to balance the Illinois budget on the backs of public school students,http://www.mikesmiddy.com/issues/,Budget,IL
1231,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,"I opposed pay raises for legislators, and when we got them anyway, I decided to give it to local charities.",Opposes pay raises for legislators,http://www.mikesmiddy.com/issues/,Economy,IL
1232,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,I will oppose an effort to balance the Illinois budget on the backs of public school students and will fight the make college tuition affordable for working families.,Supports making college tuition affordable for working families,http://www.mikesmiddy.com/issues/,Education,IL
1233,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,"In order to eliminate the fiscal disadvantage our districts face and ease the burden on local property taxpayers, I support an amendment to the Illinois constitution guaranteeing equal funding for all public schools in Illinois.",Supports amendment to the Illinois constitution guaranteeing equal funding for all public schools in Illinois,http://www.mikesmiddy.com/issues/,Education,IL
1234,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,"My opponent and his Tea Party allies want deep cuts to programs for children, seniors, and veterans here in Illinois to finance tax breaks for the wealthy. I believe that is wrong and I will fight to protect our most vulnerable citizens.",Supports protecting our most vulnerable citizens,http://www.mikesmiddy.com/issues/,Police,IL
1235,MikeSmiddy.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Democrat,Mike,Smiddy,Y,"My opponent and his Tea Party allies want deep cuts to programs for children, seniors, and veterans here in Illinois to finance tax breaks for the wealthy. I believe that is wrong and I will fight to protect our most vulnerable citizens.","Believes that deep cuts to programs for children, seniors, and veterans in Illinois to finance tax breaks for the wealthy is wrong",http://www.mikesmiddy.com/issues/,Poverty,IL
1236,TonyMcCombie.IL.2016,Illinois House of Representatives,State House,71,state-house-of-representatives-district-71,Republican,Tony,McCombie,N,,,,,IL
1237,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,"Again, we need to honor our promises to those currently receiving benefit and we need to pay workers what they've earned and promised pensions.",Believes we need to pay workers what they've earned and promised pensions,http://elections.chicagotribune.com/candidates/brandi-mcguire/,Economy,IL
1238,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,"If we don't fundamentally change our practices to make Illinois more competitive in job creation and improve our economy, no tax increase will fix the budget.",Supports change in practices to make Illinois more competitive in job creation and economy improvement,http://elections.chicagotribune.com/candidates/brandi-mcguire/,Economy,IL
1239,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,"The state needs to test the constitutionality of moving all current public employees into self-managed plans for future work, while protecting already earn benefits.","Believes the state needs to test the constitutionality of moving all current public employees into self-managed plans for future work, while protecting already earned benefits",http://elections.chicagotribune.com/candidates/brandi-mcguire/,Economy,IL
1240,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,I support both. Vouchers and charter schools can provide a vital lifeline to parents of children with disabilities or in districts where the school is under-performing or simply do not meet their children's needs.,Believes that vouchers and charter schools can provide a vital lifeline to parents of children with disabilities or in districts where the school is under-performing or simply do not meet their children's needs,http://elections.chicagotribune.com/candidates/brandi-mcguire/,Education,IL
1241,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,Brandi continues to advocate for children with disabilities working with her State Senator to write legislation to prevent the denial of civil rights and education of other children in Illinois and continuing the work of Ribbons For Kellsey.,Supports children with disabilities by preventing the denial of civil rights and education,http://mcguireforillinois.com/,People with Disabilities,IL
1242,BrandiMcGuire.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Brandi,McGuire,N,"I will oppose any sales tax or income tax increase at any level of government — local, state, or federal.","Opposes any sales tax or income tax increase at any level of government — local, state, or federal",http://mcguireforillinois.com/,Taxes / Budget,IL
1243,GlenEvans.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Glen,Evans,N,,,,,IL
1244,JeffJacobs.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Jeff ,Jacobs,N,,,,,IL
1245,JordanThoms.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Jordan,Thoms,N,Demand line-by-line review of state budget,Supports a line-by-line review of the state budget,http://www.electjordanthoms.com/issues,Budget,IL
1246,JordanThoms.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Republican,Jordan,Thoms,N,Fight for audit of state agencies to reduce redundancies and increase efficiency in the delivery of state services,Supports an audit of state agencies to reduce redundancies and increase efficiency in the delivery of state services,http://www.electjordanthoms.com/issues,Budget,IL
1247,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,"Finally, we need to capitalize on the increased flexibility given to states recently agreed upon by Congress and give relief to the overly burdensome mandatory testing.",Supports the increased flexibility that Congress gave to states that relieves the burden of mandatory testing.,http://hotlefor72.com/why-im-running/,Education,IL
1248,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,We also must foster an entrepreneurial spirit by supporting our current small businesses and creating an environment where new idea makers can prosper through expansion of programs like the research and development incubator at the University of Illinois.,Supports expanding programs like research and development incubator at the University of Illinois,http://hotlefor72.com/why-im-running/,Education,IL
1249,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,"I also support reforms to our Criminal Justice system, putting less non-violent criminals behind bars for unreasonable sentences which could save our state millions of dollars.",Believes putting non-violent criminals behind bars for unreasonable sentences costs our state millions of dollars,http://elections.chicagotribune.com/candidates/katelyn-hotle/,Public Safety / Criminal Justice,IL
1250,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,"Finally, it's time that Illinois changes to a progressive tax system instead of our current flat tax and we broaden our sales tax while keeping the rate stable.",Believes Illinois must change to a progressive tax system instead of the current flat tax,http://hotlefor72.com/why-im-running/,Taxes / Budget,IL
