,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
130,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,I believe parents have a right to choose the education system and school that works best for their child. ,Believes parents have a right to choose the education system and school that works best for their child,http://rickforcolorado.com/political-position/,Education,CO
131,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"Colorado is to be a place where individuals and families have an education system that: Puts the students educational needs over the needs of any special interest group or union. Values performing teachers and programs that excel such as STEM and others. Value schools that help our children excel. These schools and educators should be celebrated and supported. Deal with under-performing schools quickly with a detailed performance turnaround plan. I support education that works. I believe our focus should be on schools that are not just meeting requirements for our children, but exceeding those expectations whether they are private, public traditional, or charter schools. I believe parents have a right to choose the education system and school that works best for their child. Make going to college affordable and trade school should become a more viable option. Bring back more trade opportunities to high schools: such as auto shop. Our trades have a shortage of workers for good paying jobs. A 4-Year degree may not be the best fit for every student.",Supports an education system that values performing teachers and programs that excel such as STEM and others,http://rickforcolorado.com/political-position/,Education,CO
132,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"Colorado is to be a place where individuals and families have an education system that: Puts the students educational needs over the needs of any special interest group or union. Values performing teachers and programs that excel such as STEM and others. Value schools that help our children excel. These schools and educators should be celebrated and supported. Deal with under-performing schools quickly with a detailed performance turnaround plan. I support education that works. I believe our focus should be on schools that are not just meeting requirements for our children, but exceeding those expectations whether they are private, public traditional, or charter schools. I believe parents have a right to choose the education system and school that works best for their child. Make going to college affordable and trade school should become a more viable option. Bring back more trade opportunities to high schools: such as auto shop. Our trades have a shortage of workers for good paying jobs. A 4-Year degree may not be the best fit for every student.",Supports dealing with under-performing schools quickly with a detailed performance turnaround plan,http://rickforcolorado.com/political-position/,Education,CO
133,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"Colorado is to be a place where individuals and families have an education system that: Puts the students educational needs over the needs of any special interest group or union. Values performing teachers and programs that excel such as STEM and others. Value schools that help our children excel. These schools and educators should be celebrated and supported. Deal with under-performing schools quickly with a detailed performance turnaround plan. I support education that works. I believe our focus should be on schools that are not just meeting requirements for our children, but exceeding those expectations whether they are private, public traditional, or charter schools. I believe parents have a right to choose the education system and school that works best for their child. Make going to college affordable and trade school should become a more viable option. Bring back more trade opportunities to high schools: such as auto shop. Our trades have a shortage of workers for good paying jobs. A 4-Year degree may not be the best fit for every student.",Supports making college affordable and trade schools a more viable option,http://rickforcolorado.com/political-position/,Education,CO
134,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"Where our legislators are held accountable and responsible to the people they represent for the laws that they enforce on those who live and work in this state. Our legislators need to ensure that the values of those in our district are balanced with the responsible needs of those same people. These laws must not only protect our residents but ensure that their freedoms and opportunities are not limited by legislation. If a law takes individual freedom away, it is a bad law. Reverse laws that punish good companies like gas & oil. Support laws that make solar more available to home owners who want to use that option for their home power source.",Supports laws that make solar more available to homeowners who want to use it,http://rickforcolorado.com/political-position/,Environment / Energy,CO
135,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"I believe Coloradoans deserve: Great job opportunities. My goal is to make Colorado be a place where businesses want to move. This includes all varieties of energy companies such as wind, solar, oil & gas, as well as clean coal. This will bring thousands of good paying jobs. A tax system that allows for excellent infrastructure, education, and services but does not fund needless projects that overburden our citizens! A truly affordable health care system in Colorado that meets the needs of women, children, and the under-served as well a families basic medical needs. To live in a place where individual freedoms and liberties are valued and protected. A way to be environmentally responsible as each individual sees fit and where companies are not overburdened by extreme unnecessary regulation.","Supports the individual right to decide environmental responsibility, and opposes extreme unnecessary regulation on companies",http://rickforcolorado.com/political-position/,Environment / Energy,CO
136,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"I believe Coloradoans deserve: Great job opportunities. My goal is to make Colorado be a place where businesses want to move. This includes all varieties of energy companies such as wind, solar, oil & gas, as well as clean coal. This will bring thousands of good paying jobs. A tax system that allows for excellent infrastructure, education, and services but does not fund needless projects that overburden our citizens! A truly affordable health care system in Colorado that meets the needs of women, children, and the under-served as well a families basic medical needs. To live in a place where individual freedoms and liberties are valued and protected. A way to be environmentally responsible as each individual sees fit and where companies are not overburdened by extreme unnecessary regulation.",Supports an affordable health care system in Colorado,http://rickforcolorado.com/political-position/,Healthcare,CO
137,RickGillitStateHouse-District3.CO.primary.2016,State House - District 3,State House,3,1,Republican,Rick,Gillit,N,"I believe Coloradoans deserve: Great job opportunities. My goal is to make Colorado be a place where businesses want to move. This includes all varieties of energy companies such as wind, solar, oil & gas, as well as clean coal. This will bring thousands of good paying jobs. A tax system that allows for excellent infrastructure, education, and services but does not fund needless projects that overburden our citizens! A truly affordable health care system in Colorado that meets the needs of women, children, and the under-served as well a families basic medical needs. To live in a place where individual freedoms and liberties are valued and protected. A way to be environmentally responsible as each individual sees fit and where companies are not overburdened by extreme unnecessary regulation.","Supports a tax system that allows for excellent infrastructure, education, and services but does not fund needless projects",http://rickforcolorado.com/political-position/,Taxes / Budget,CO
138,DafnaMichaelsonJenetStateHouse-District30.CO.primary.2016,State House - District 30,State House,30,1,Democrat,Dafna,Jenet,N,Economic Development for Adams County and Colorado,Supports economic Development for Adams County and Colorado,http://dafnaforcolorado.com/education/,Economy,CO
139,DafnaMichaelsonJenetStateHouse-District30.CO.primary.2016,State House - District 30,State House,30,1,Democrat,Dafna,Jenet,N,Colorado Education Opportunities for the 21st Century,Supports Colorado education opportunities for the 21st century,http://dafnaforcolorado.com/education/,Education,CO
140,DafnaMichaelsonJenetStateHouse-District30.CO.primary.2016,State House - District 30,State House,30,1,Democrat,Dafna,Jenet,N,Advocating for All Veterans for Our Community,Believes in advocating for all veterans,http://dafnaforcolorado.com/education/,Veterans / VA,CO
141,JessicaSandgrenStateHouse-District31.CO.primary.2016,State House - District 31,State House,31,1,Republican,Jessica,Sandgren,N,Supports the Taxpayer Bill of Rights (TABOR),Supports the Taxpayer Bill of Rights (TABOR),http://www.sandgrenforcolorado.com/#!platform/x6whs,Taxes / Budget,CO
142,AlexanderDJacobsonStateHouse-District32.CO.primary.2016,State House - District 32,State House,32,1,Republican,Alexander,Jacobson,N,"But, in the legislature I want to work to remove any and all regulations, and taxes, that are keeping businesses from coming to all of Colorado","Supports removing any and all regulations, and taxes, that are keeping businesses from coming to all of Colorado",http://jacobsonforcolorado.com/,Economy,CO
143,AlexanderDJacobsonStateHouse-District32.CO.primary.2016,State House - District 32,State House,32,1,Republican,Alexander,Jacobson,N,"I believe that every high school graduate from Adams County schools, and of course the entire state, should be informed enough to pass the U.S. Citizenship Test.","Believes that every high school graduate from Adams County schools, and of course the entire state, should be informed enough to pass the U.S. Citizenship Test",http://jacobsonforcolorado.com/,Education,CO
144,MikeWeissmanStateHouse-District36.CO.primary.2016,State House - District 36,State House,36,1,Democrat,Mike,Weissman,N,"I support creative programs like these to allow Colorado students to get the education they want and the job skills they need while keeping student debt to a minimum, and I support attempts to make sure all students know about and can take advantage of these opportunities.","Supports creative programs that allow Colorado students to get the education they want and the job skills they need, and make sure all students know about and can take advantage of such opportunities",http://mikeweissman.com/issues/,Education,CO
145,MikeWeissmanStateHouse-District36.CO.primary.2016,State House - District 36,State House,36,1,Democrat,Mike,Weissman,N,I support increased funding to K-12 education that so that students can benefit from up-to-date books and other instructional materials and so that schools can hire enough teachers to keep class sizes reasonable,Supports increased funding to K-12 education,http://mikeweissman.com/issues/,Education,CO
146,MikeWeissmanStateHouse-District36.CO.primary.2016,State House - District 36,State House,36,1,Democrat,Mike,Weissman,N,I support the rights of homeowners to use and enjoy their property without undue interference from HOAs.,Supports the rights of residents to use and enjoy their property without undue interference from Homeowner's Associations,http://mikeweissman.com/issues/,Housing,CO
147,MikeWeissmanStateHouse-District36.CO.primary.2016,State House - District 36,State House,36,1,Democrat,Mike,Weissman,N,"I support programs like Coloradoâ€™s Military Family Relief Fund, which offers financial assistance to families of service members suffering financial hardship (learn more about the Military Family Relief Fund here: http://www.checkoffcolorado.com/funds/militaryFamily.php).","Supports programs like Colorado's Military Family Relief Fund, which offers financial assistance to families of servicemembers suffering financial hardship",http://mikeweissman.com/issues/,Veterans / VA,CO
148,LindaGarrisonStateHouse-District41.CO.primary.2016,State House - District 41,State House,41,2,Republican,Linda,Garrison,N,balanced budget,Supports a balanced budget,http://lindagarrison.org/,Taxes / Budget,CO
149,DominiqueJacksonStateHouse-District42.CO.primary.2016,State House - District 42,State House,42,2,Democrat,Dominique,Jackson,N,Iâ€™m in favor of funding Pre-K for all of our children.,Supports funding universal Pre-K ,http://jacksonforcolorado.com/about/,Healthcare,CO
150,DominiqueJacksonStateHouse-District42.CO.primary.2016,State House - District 42,State House,42,2,Democrat,Dominique,Jackson,N,I will work with our lawmakers and state agencies to find funding for accessible housing.,Supports finding funding for accessible housing,http://jacksonforcolorado.com/about/,Housing,CO
151,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, he co-sponsored several measures to protect life, including a bill to prevent abortions when parents simply preferred a boy or girl.","Supports several measures to protect life, including a bill to prevent abortions when parents simply preferred a boy or girl",http://vanwinkleforcolorado.com/issues/,Abortion / Contraception,CO
152,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, Rep. Van Winkle ran a bill to protect Colorado taxpayer money directed to our Colleges and Universities for Colorado students.",Supports protecting Colorado taxpayer money directed to Colleges and Universities for Colorado students,http://vanwinkleforcolorado.com/issues/,Education,CO
153,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, Rep. Van Winkle co-sponsored a bill to fully repeal Common Core in Colorado.",Supports the repeal of Common Core in Colorado,http://vanwinkleforcolorado.com/issues/,Education,CO
154,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,Kevin knows affordable energy is the foundation for continued growth and economic security and believes it is imperative to develop the next generation of energy while continuing to safely use the abundant resources found in Colorado.,Believes in developing the next generation of energy while continuing to safely use the abundant resources found in Colorado,http://vanwinkleforcolorado.com/issues/,Environment / Energy,CO
155,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,A related bill co-sponsored by Rep. Van Winkle in 2015 would have allowed for a legislative review of all rules and regulations issued by state departments upon the public and private businesses every 4 years.,Supports a legislative review of all rules and regulations issued by state departments upon the public and private businesses every 4 years,http://vanwinkleforcolorado.com/issues/,Government Operations,CO
156,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, he co-sponsored a measure to give small businesses a simple warning (instead of a harsh fine) for violating a new mandate imposed in the last calendar year.",Supports giving small businesses a warning instead of a fine for violating a new mandate imposed in the last calendar year,http://vanwinkleforcolorado.com/issues/,Government Operations,CO
157,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, Rep. Van Winkle sponsored a bill to add Colorado to the growing list of states that allow eligible law abiding residents to exercise their 2nd Amendment rights without first seeking an expensive permission slip from government.",Supports allowing eligible law abiding residents to exercise their 2nd Amendment rights without first seeking an expensive permission slip from government,http://vanwinkleforcolorado.com/issues/,Guns,CO
158,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"Also in 2015, Rep. Van Winkle co-sponsored other key 2nd Amendment bills: one to fully repeal the Magazine Ban; another to grant immunity to a business owner who must use lethal force to defend their lives, or the lives of other innocent people.",Supports bills to fully repeal the Magazine Ban and to grant immunity to a business owner who must use lethal force to defend their lives or the lives of other innocent people,http://vanwinkleforcolorado.com/issues/,Guns,CO
159,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,Rep. Van Winkle opposes Obamacare and any government run health care plan that obstructs the patient-doctor relationship,Opposes Obamacare and any government run health care plan,http://vanwinkleforcolorado.com/issues/,Healthcare,CO
160,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"He also supported a measure to allow for the practice of tele-medicine in Colorado, so prescriptions and other services can be given to patients after simply speaking with a doctor via webcam, instead of requiring an in person visit.",Supports a measure to allow for the practice of telemedicine in Colorado so prescriptions and other services can be given to patients after speaking with a doctor via webcam instead of requiring an in person visit.,http://vanwinkleforcolorado.com/issues/,Healthcare,CO
161,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"Also in 2015, Rep. Van Winkle co-sponsored a bill to eliminate several unnecessary regulations put on large Home Owners Associations such as the Highlands Ranch Community Association.",Supports eliminating several unnecessary regulations put on large Home Owners Associations such as the Highlands Ranch Community Association,http://vanwinkleforcolorado.com/issues/,Housing,CO
162,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"To that end, Rep. Van Winkle supported the â€œClair Davis School Safety Actâ€ named after the young girl who was killed at Arapahoe High School in December of 2013.","Supports the ""Clair Davis School Safety Act""",http://vanwinkleforcolorado.com/issues/,Public Safety / Criminal Justice,CO
163,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"Kevin supports the Taxpayers Bill of Rights, and other measures to protect, and boost family finances.",Supports the Taxpayers Bill of Rights,http://vanwinkleforcolorado.com/issues/,Taxes / Budget,CO
164,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"Making transportation a priority in State government again, is a top priority for Rep. Van Winkle.",Believes in making transportation a priority in State government again,http://vanwinkleforcolorado.com/issues/,Transportation / Infrastructure,CO
165,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"To that end, he co-sponsored a bill in 2015 to prevent transportation funding from being raided in order to pay for other programs.",Opposes transportation funding paying for other programs,http://vanwinkleforcolorado.com/issues/,Transportation / Infrastructure,CO
166,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"In 2015, he co-sponsored a bipartisan bill to grant the Secretary of State greater authority to prevent people from obtaining multiple voter registrations and voting multiple times.",Supports giving the Secretary of State greater authority to prevent people from obtaining multiple voter registrations and voting multiple times,http://vanwinkleforcolorado.com/issues/,Voting,CO
167,KevinVanWinkleStateHouse-District43.CO.primary.2016,State House - District 43,State House,43,2,Republican,Kevin,Winkle,Y,"He co-sponsored another bill to require an ID for those registering to vote on the same day as an election, if the clerk has no time to check for voter fraud.",Supports requiring an ID for those registering to vote on the same day as an election,http://vanwinkleforcolorado.com/issues/,Voting,CO
168,PatrickNevilleStateHouse-District45.CO.primary.2016,State House - District 45,State House,45,2,Republican,Patrick,Neville,Y,I will fight to repeal Common Core or any leftist scheme that usurps control from our locally elected school board and places it in the hands of state or federal bureaucrats.,Opposes Common Core ,http://www.patrickforcolorado.com/issues/,Education,CO
169,PatrickNevilleStateHouse-District45.CO.primary.2016,State House - District 45,State House,45,2,Republican,Patrick,Neville,Y,"I believe the 2nd Amendment is a bulwark against tyranny. I am proud to be endorsed by Rocky Mountain Gun Owners PAC (RMGO), the most strident gun rights group in Colorado.",Believes that the 2nd Amendment is a bulwark against tyranny,http://www.patrickforcolorado.com/issues/,Guns,CO
170,PatrickNevilleStateHouse-District45.CO.primary.2016,State House - District 45,State House,45,2,Republican,Patrick,Neville,Y,"As a former Columbine student, I support allowing our teachers to conceal and carry in the classroom;",Supports allowing teachers to conceal and carry in the classroom,http://www.patrickforcolorado.com/issues/,Guns,CO
171,ShantellSchweikartStateHouse-District45.CO.primary.2016,State House - District 45,State House,45,2,Democrat,Shantell,Schweikart,N,"Our immigration system both on a national and local level is broken and will require bipartisan support to have meaningful change. We are all hardworking families striving for the same American Dream. We need to protect our borders while protecting our community. If there is an immigrant here participating in our community, we need a pathway for all hardworking contributors to continue to be part of our economy legally.",Supports a pathway for all hardworking contributors to continue to be part of our economy legally,http://shantellforstatehouse.com/womens-rights/,Immigration,CO
172,ShantellSchweikartStateHouse-District45.CO.primary.2016,State House - District 45,State House,45,2,Democrat,Shantell,Schweikart,N,"Our immigration system both on a national and local level is broken and will require bipartisan support to have meaningful change. We are all hardworking families striving for the same American Dream. We need to protect our borders while protecting our community. If there is an immigrant here participating in our community, we need a pathway for all hardworking contributors to continue to be part of our economy legally.",Supports protecting our borders while protecting our community,http://shantellforstatehouse.com/womens-rights/,Immigration,CO
173,ClariceNavarroStateHouse-District47.CO.primary.2016,State House - District 47,State House,47,2,Republican,Clarice,Navarro,Y,As a State Representative I have fought to strengthen Southern Coloradoâ€™s water rights and will continue to fight for them because water is part of our rural way of life.,Supports strengthening Southern Colorado's water rights,http://www.clarice47.com/issues,Agriculture,CO
174,ClariceNavarroStateHouse-District47.CO.primary.2016,State House - District 47,State House,47,2,Republican,Clarice,Navarro,Y,Colorado needs to reject Common Core.,Believes that Colorado needs to reject Common Core,http://www.clarice47.com/issues,Education,CO
175,ClariceNavarroStateHouse-District47.CO.primary.2016,State House - District 47,State House,47,2,Republican,Clarice,Navarro,Y,It is time to create equal opportunities for all sources of energy and not overregulate any specific source(s),Believes in creating equal opportunities for all sources of energy and not over regulating any specific source(s),http://www.clarice47.com/issues,Environment / Energy,CO
176,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,"Offer resources for job training programs, especially for in-demand jobs like health care and information technology","Supports offering resources for job training programs, especially for health care and information technology",http://buzz4cohouse.com/issues/higher-education-2/,Economy,CO
177,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,Require institutions to be more transparent about the true costs of attendance,Believes in requiring institutions to be more transparent about the true costs of attendance,http://buzz4cohouse.com/issues/higher-education-2/,Education,CO
178,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,"Increase graduation rates among borrowers, thereby decreasing loan default rates.",Supports increasing graduation rates among student loan borrowers,http://buzz4cohouse.com/issues/higher-education-2/,Education,CO
179,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,Offer at least two years free tuition at community colleges,Supports offering at least two years free tuition at community colleges,http://buzz4cohouse.com/issues/higher-education-2/,Education,CO
180,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,Offer Pell grants that are indexed to inflation and rising tuition costs; make them available for summer semesters,Supports offering Pell grants that are indexed to inflation and rising tuition costs; make them available for summer semesters,http://buzz4cohouse.com/issues/higher-education-2/,Education,CO
181,"Adrian""Buzz""SweeneyStateHouse-District49.CO.primary.2016",State House - District 49,State House,49,2,Democrat,Adrian,Sweeney,N,Offer refinancing options for student loans at lower rates; allow them to convert private loans to lower-interest federal loans.,Supports offering refinancing options for student loans at lower rates and allowing them to convert private loans to lower-interest federal loans,http://buzz4cohouse.com/issues/higher-education-2/,Education,CO
182,TomJLuceroStateHouse-District51.CO.primary.2016,State House - District 51,State House,51,2,Republican,Tom,Lucero,N,we should maintain tax rates that are attractive to new businesses,Believes we should maintain tax rates that are attractive to new businesses,http://luceroforcolorado.com/issues.html,Economy,CO
183,TomJLuceroStateHouse-District51.CO.primary.2016,State House - District 51,State House,51,2,Republican,Tom,Lucero,N,"""I've always supported repealing the concealed-carry ban,"" Lucero said. ""I've always thought it was unconstitutional.”","Supports the 2nd Amendment, and believes the concealed-carry ban is unconstitutional",http://luceroforcolorado.com/issues.html,Guns,CO
184,TomJLuceroStateHouse-District51.CO.primary.2016,State House - District 51,State House,51,2,Republican,Tom,Lucero,N,Moving Colorado to a single payer system will destroy our economy,Opposes moving Colorado to a single payer system,http://luceroforcolorado.com/issues.html,Healthcare,CO
185,TomJLuceroStateHouse-District51.CO.primary.2016,State House - District 51,State House,51,2,Republican,Tom,Lucero,N,Opposes Obamacare,Opposes Obamacare,http://luceroforcolorado.com/issues.html,Healthcare,CO
186,TomJLuceroStateHouse-District51.CO.primary.2016,State House - District 51,State House,51,2,Republican,Tom,Lucero,N,Supports the Taxpayer Bill of Rights (TABOR),Supports the Taxpayer Bill of Rights (TABOR),http://luceroforcolorado.com/issues.html,Taxes / Budget,CO
187,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,I will also support on-going efforts to offer choice in the education system through charter schools and other similar programs.,Supports offering choice in the education system through charter schools and other similar programs,http://www.donnawalter.com/issues/#education,Education,CO
188,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"I have spoken with them on the possibility of rerouting some of the new tax funding headed for K-12 to a program for first time offenders to provide for an alternative sentencing allowing training in the trades which would include requirements for minimum GPA, attendance, etc.",Supports rerouting new tax funding headed for K-12 to a program for alternative sentencing for first time offenders,http://www.donnawalter.com/issues/#transportation,Education,CO
189,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"I am in favor of returning control of education to local school districts, parents, and teachers. Common Core may sound like a good program, but children are not all equal.","Supports returning control of education to local school districts, parents, and teachers",http://www.donnawalter.com/issues/#education,Education,CO
190,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,I will work to eliminate Common Core and restore local control in order to serve best your childrenâ€™s educational future.,Supports working to eliminate Common Core and restore local control over education,http://www.donnawalter.com/issues/#education,Education,CO
191,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,My goal while in the legislature will be to assist in preparing bills that clearly state their purpose and address necessary issues for the general benefit of all citizens.,Believes in preparing bills that clearly state their purpose and address necessary issues ,http://www.donnawalter.com/issues/#government,Government Operations,CO
192,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,I do not believe government should dictate to insurance companies who and what they cover.,Opposes the idea that the government should dictate to insurance companies who and what they cover,http://www.donnawalter.com/issues/#health,Government Operations,CO
193,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,I will work to create a system where people have more options and control over their health care.,Believes in people having more options and control over their health care,http://www.donnawalter.com/issues/#health,Healthcare,CO
194,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"I will work to hold the line on costs, to slow the increases in healthcare premiums by carefully evaluating the mandates, and to make health care more accessible in the district by returning health care decisions to the doctor and patient.","Supports holding the line on healthcare costs costs, supports slowing the increases in healthcare premiums by carefully evaluating the mandates and returning health care decisions to the doctor and patient",http://www.donnawalter.com/issues/#health,Healthcare,CO
195,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"My goal is to generate the free market purchase of insurance, including across state lines.","Supports plans to generate the free market for insurance, including across state lines",http://www.donnawalter.com/issues/#transportation,Healthcare,CO
196,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"I believe a good, solid solution is to restore â€œCover Coloradoâ€, so those who find themselves without coverage can actually go buy medical insurance without waiting.","Supports restoring the ""Cover Colorado"" program",http://www.donnawalter.com/issues/#health,Healthcare,CO
197,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,I will work to lessen the intrusion of government in our personal lives.,Supports lessening the intrusion of government in personal lives,http://www.donnawalter.com/issues/#fracking,Privacy,CO
198,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"With every bill, I will ask: â€œDo we need this?â€","Supports asking with every bill: ""Do we need this?""",http://www.donnawalter.com/issues/#fracking,Taxes / Budget,CO
199,DonnaWalterStateHouse-District52.CO.primary.2016,State House - District 52,State House,52,2,Republican,Donna,Walter,N,"While we continue to look at future mass transportation solutions such as light rail, letâ€™s do the sensible thing and add another lane on I-25.",Supports looking at future mass transportation solutions such as light rail and adding another lane on I-25,http://www.donnawalter.com/issues/#transportation,Transportation / Infrastructure,CO
200,MattSniderStateHouse-District56.CO.primary.2016,State House - District 56,State House,56,2,Democrat,Matt,Snider,N,Opposes the Taxpayer Bill of Rights (TABOR),Opposes the Taxpayer Bill of Rights (TABOR),http://www.mattsnider4colorado.com/issues/,Economy,CO
201,BobRankinStateHouse-District57.CO.primary.2016,State House - District 57,State House,57,2,Republican,Bob,Rankin,Y,local involvement and control,Supports local involvement and control in government,http://www.craigdailypress.com/news/2016/jun/09/rankins-under-dome-local-control-works-best/,Government Operations,CO
202,BarbaraHallMcLachlanStateHouse-District59.CO.primary.2016,State House - District 59,State House,59,2,Democrat,Barbara,McLachlan,N,we need a representative who’s going to fight to get our students and teachers the resources they need,Supports fighting to get students and teachers the resources they need,http://www.barbaramclachlan.com/,Education,CO
203,DavidHigginbothamStateHouse-District60.CO.primary.2016,State House - District 60,State House,60,2,Democrat,David,Higginbotham,N,he'd also like to see broadband more available to people in rural communities.,Supports seeing broadband more available to people in rural communities,http://www.canoncitydailyrecord.com/news/canoncity-local-news/ci_29998831/business-owner-david-higginbotham-seeks-house-district-60,Internet,CO
204,"JamesD""Jim""WilsonStateHouse-District60.CO.primary.2016",State House - District 60,State House,60,2,Republican,James,Wilson,Y,I will be an advocate for agriculture (one of the two major drivers of our economy) and the protection of our water rights that are constantly under attack.,Believes advocating for agriculture and the protection of our water rights,http://www.wilsonforhd60.com/#!platform/cee5,Agriculture,CO
205,"JamesD""Jim""WilsonStateHouse-District60.CO.primary.2016",State House - District 60,State House,60,2,Republican,James,Wilson,Y,I will strive to strengthen our educational system by demanding results and accountability while attempting to return our schools to the task of educating our children rather than raising them.,Believes striving to strengthen our educational system by demanding results and accountability while attempting to return our schools to the task of educating our children rather than raising them,http://www.wilsonforhd60.com/#!platform/cee5,Education,CO
206,"JamesD""Jim""WilsonStateHouse-District60.CO.primary.2016",State House - District 60,State House,60,2,Republican,James,Wilson,Y,I will work toward an educational system that rewards good teachers and prepares students for their future success.,Believes working toward an educational system that rewards good teachers and prepares students for their future success,http://www.wilsonforhd60.com/#!platform/cee5,Education,CO
207,"JamesD""Jim""WilsonStateHouse-District60.CO.primary.2016",State House - District 60,State House,60,2,Republican,James,Wilson,Y,I will be a strong advocate for Right To Life legislation.,Believes advocating for Right To Life legislation,http://www.wilsonforhd60.com/#!right-to-life/sifrf,Government Operations,CO
208,"JamesD""Jim""WilsonStateHouse-District60.CO.primary.2016",State House - District 60,State House,60,2,Republican,James,Wilson,Y,I will work with fellow legislators to return our state to living within its means.,Believes working with fellow legislators,http://www.wilsonforhd60.com/#!platform/cee5,Government Operations,CO
